date,area_code,market,market_size,inventory,Cost Price of Goods,Selling Price,Gross profit,Marketing budget to sell the Products,operational cost on product,Net profit,total_expenses,Total Product Sold,product_line,product_type,product,state,target_cogs,target_margin,target_profit,target_sales,type,difference_between_actual_and_target_profit
2013-10-01T00:00:00,573,Central,Small Market,209,25,56,31,9,38,-16,42,60,Leaves,Tea,Earl Grey,Missouri,10,20,0,30,Regular,-16
2013-11-01T00:00:00,573,Central,Small Market,601,82,184,102,31,15,56,64,196,Beans,Coffee,Colombian,Missouri,80,100,40,180,Regular,16
2013-11-01T00:00:00,573,Central,Small Market,885,54,132,78,15,-13,76,27,141,Beans,Espresso,Caffe Mocha,Missouri,60,100,80,160,Regular,-4
2013-12-01T00:00:00,573,Central,Small Market,619,68,153,85,25,21,39,59,163,Beans,Coffee,Colombian,Missouri,60,90,40,150,Regular,-1
2013-12-01T00:00:00,573,Central,Small Market,898,50,123,73,14,-12,71,25,131,Beans,Espresso,Caffe Mocha,Missouri,60,90,70,150,Regular,1
2012-11-01T00:00:00,580,South,Small Market,862,36,88,52,10,12,30,22,88,Beans,Coffee,Decaf Irish Cream,Oklahoma,40,60,40,100,Decaf,-10
2012-12-01T00:00:00,580,South,Small Market,870,33,82,49,9,12,28,21,82,Beans,Coffee,Decaf Irish Cream,Oklahoma,30,60,50,90,Decaf,-22
2013-11-01T00:00:00,580,South,Small Market,862,36,88,52,10,-3,45,22,94,Beans,Coffee,Decaf Irish Cream,Oklahoma,40,60,40,100,Decaf,5
2013-11-01T00:00:00,580,South,Small Market,391,54,121,67,20,28,19,54,129,Leaves,Herbal Tea,Chamomile,Oklahoma,50,60,20,110,Decaf,-1
2013-11-01T00:00:00,580,South,Small Market,482,32,80,48,8,-3,43,19,85,Beans,Espresso,Caffe Mocha,Oklahoma,20,40,30,60,Regular,13
2013-10-01T00:00:00,580,South,Small Market,385,56,126,70,21,25,24,54,134,Leaves,Herbal Tea,Chamomile,Oklahoma,40,70,50,110,Decaf,-26
2012-12-01T00:00:00,580,South,Small Market,490,29,73,44,8,12,24,20,73,Beans,Espresso,Caffe Mocha,Oklahoma,20,30,20,50,Regular,4
2013-10-01T00:00:00,580,South,Small Market,480,21,53,32,5,5,22,17,56,Beans,Espresso,Caffe Mocha,Oklahoma,0,30,30,30,Regular,-8
2013-12-01T00:00:00,580,South,Small Market,490,29,73,44,8,0,36,20,78,Beans,Espresso,Caffe Mocha,Oklahoma,20,30,20,50,Regular,16
2012-11-01T00:00:00,580,South,Small Market,694,94,224,130,85,30,15,115,224,Leaves,Herbal Tea,Lemon,Oklahoma,80,120,20,200,Decaf,-5
2012-12-01T00:00:00,580,South,Small Market,716,105,250,145,95,30,20,125,250,Leaves,Herbal Tea,Lemon,Oklahoma,90,140,30,230,Decaf,-10
2013-11-01T00:00:00,580,South,Small Market,798,78,197,119,25,2,92,57,210,Beans,Espresso,Decaf Espresso,Oklahoma,60,90,40,150,Decaf,52
2013-12-01T00:00:00,580,South,Small Market,551,81,185,104,26,-20,98,38,197,Beans,Coffee,Colombian,Oklahoma,90,130,100,220,Regular,-2
2013-12-01T00:00:00,580,South,Small Market,716,105,250,145,95,20,30,125,266,Leaves,Herbal Tea,Lemon,Oklahoma,90,140,30,230,Decaf,0
2013-12-01T00:00:00,585,East,Major Market,601,54,133,79,15,-13,77,27,142,Leaves,Tea,Green Tea,New York,50,80,60,130,Regular,17
2013-10-01T00:00:00,585,East,Major Market,1622,255,513,258,96,-29,191,129,547,Leaves,Herbal Tea,Lemon,New York,140,150,70,290,Decaf,121
2013-10-01T00:00:00,585,East,Major Market,971,108,265,157,30,-44,171,42,282,Leaves,Tea,Darjeeling,New York,110,170,140,280,Regular,31
2013-11-01T00:00:00,585,East,Major Market,1704,245,576,331,93,-65,303,127,614,Leaves,Herbal Tea,Lemon,New York,180,240,140,420,Decaf,163
2012-10-01T00:00:00,603,East,Small Market,310,49,120,71,15,23,33,38,120,Beans,Coffee,Amaretto,New Hampshire,30,60,60,90,Regular,-27
2012-10-01T00:00:00,603,East,Small Market,447,45,114,69,14,31,24,45,114,Beans,Coffee,Colombian,New Hampshire,30,60,50,90,Regular,-26
2012-10-01T00:00:00,603,East,Small Market,320,45,109,64,41,30,-7,71,109,Beans,Espresso,Caffe Mocha,New Hampshire,30,60,30,90,Regular,-37
2012-11-01T00:00:00,603,East,Small Market,316,46,113,67,14,23,30,37,113,Beans,Coffee,Amaretto,New Hampshire,40,60,40,100,Regular,-10
2012-11-01T00:00:00,603,East,Small Market,452,43,109,66,14,32,20,46,109,Beans,Coffee,Colombian,New Hampshire,30,60,30,90,Regular,-10
2012-11-01T00:00:00,603,East,Small Market,325,44,106,62,40,30,-8,70,106,Beans,Espresso,Caffe Mocha,New Hampshire,40,60,10,100,Regular,-18
2012-12-01T00:00:00,603,East,Small Market,462,48,122,74,15,31,28,46,122,Beans,Coffee,Colombian,New Hampshire,40,60,30,100,Regular,-2
2013-10-01T00:00:00,603,East,Small Market,310,49,120,71,15,7,49,38,128,Beans,Coffee,Amaretto,New Hampshire,30,60,60,90,Regular,-11
2013-10-01T00:00:00,603,East,Small Market,447,45,114,69,14,19,36,45,121,Beans,Coffee,Colombian,New Hampshire,30,60,50,90,Regular,-14
2013-10-01T00:00:00,603,East,Small Market,320,45,109,64,41,33,-10,71,116,Beans,Espresso,Caffe Mocha,New Hampshire,30,60,30,90,Regular,-40
2013-11-01T00:00:00,603,East,Small Market,316,46,113,67,14,8,45,37,120,Beans,Coffee,Amaretto,New Hampshire,40,60,40,100,Regular,5
2013-11-01T00:00:00,603,East,Small Market,452,43,109,66,14,22,30,46,116,Beans,Coffee,Colombian,New Hampshire,30,60,30,90,Regular,0
2013-11-01T00:00:00,603,East,Small Market,325,44,106,62,40,34,-12,70,113,Beans,Espresso,Caffe Mocha,New Hampshire,40,60,10,100,Regular,-22
2013-12-01T00:00:00,603,East,Small Market,462,48,122,74,15,17,42,46,130,Beans,Coffee,Colombian,New Hampshire,40,60,30,100,Regular,12
2012-10-01T00:00:00,603,East,Small Market,430,0,43,43,0,11,32,11,43,Leaves,Tea,Green Tea,New Hampshire,0,40,40,40,Regular,-8
2012-11-01T00:00:00,603,East,Small Market,211,34,76,42,12,33,-3,45,76,Beans,Espresso,Regular Espresso,New Hampshire,30,40,0,70,Regular,-3
2012-11-01T00:00:00,603,East,Small Market,387,0,43,43,0,11,32,11,43,Leaves,Tea,Green Tea,New Hampshire,0,40,30,40,Regular,2
2012-12-01T00:00:00,603,East,Small Market,250,39,88,49,14,33,2,47,88,Leaves,Herbal Tea,Lemon,New Hampshire,20,40,10,60,Decaf,-8
2012-12-01T00:00:00,603,East,Small Market,344,0,43,43,0,11,32,11,43,Leaves,Tea,Green Tea,New Hampshire,0,40,30,40,Regular,2
2013-10-01T00:00:00,603,East,Small Market,430,0,43,43,0,-4,47,11,46,Leaves,Tea,Green Tea,New Hampshire,0,40,40,40,Regular,7
2013-11-01T00:00:00,603,East,Small Market,211,34,76,42,12,34,-4,45,81,Beans,Espresso,Regular Espresso,New Hampshire,30,40,0,70,Regular,-4
2013-11-01T00:00:00,603,East,Small Market,387,0,43,43,0,-4,47,11,46,Leaves,Tea,Green Tea,New Hampshire,0,40,30,40,Regular,17
2013-12-01T00:00:00,603,East,Small Market,250,39,88,49,14,32,3,47,94,Leaves,Herbal Tea,Lemon,New Hampshire,20,40,10,60,Decaf,-7
2013-12-01T00:00:00,603,East,Small Market,344,0,43,43,0,-4,47,11,46,Leaves,Tea,Green Tea,New Hampshire,0,40,30,40,Regular,17
2012-12-01T00:00:00,603,East,Small Market,327,52,127,75,16,22,37,38,127,Beans,Coffee,Amaretto,New Hampshire,40,70,50,110,Regular,-13
2012-12-01T00:00:00,603,East,Small Market,335,49,118,69,44,29,-4,73,118,Beans,Espresso,Caffe Mocha,New Hampshire,40,70,10,110,Regular,-14
2013-12-01T00:00:00,603,East,Small Market,327,52,127,75,16,4,55,38,135,Beans,Coffee,Amaretto,New Hampshire,40,70,50,110,Regular,5
2013-12-01T00:00:00,603,East,Small Market,335,49,118,69,44,31,-6,73,126,Beans,Espresso,Caffe Mocha,New Hampshire,40,70,10,110,Regular,-16
2012-10-01T00:00:00,603,East,Small Market,209,25,56,31,9,34,-12,43,56,Beans,Espresso,Regular Espresso,New Hampshire,10,30,10,40,Regular,-22
2012-10-01T00:00:00,603,East,Small Market,240,34,77,43,12,34,-3,46,77,Leaves,Herbal Tea,Lemon,New Hampshire,10,30,20,40,Decaf,-23
2012-10-01T00:00:00,603,East,Small Market,846,21,52,31,5,12,14,17,52,Leaves,Tea,Darjeeling,New Hampshire,20,30,30,50,Regular,-16
2012-11-01T00:00:00,603,East,Small Market,243,33,74,41,12,33,-4,45,74,Leaves,Herbal Tea,Lemon,New Hampshire,20,30,0,50,Decaf,-4
2012-11-01T00:00:00,603,East,Small Market,848,15,39,24,4,12,8,16,39,Leaves,Tea,Darjeeling,New Hampshire,10,30,20,40,Regular,-12
2012-12-01T00:00:00,603,East,Small Market,218,20,45,25,7,34,-16,41,45,Beans,Espresso,Regular Espresso,New Hampshire,10,30,0,40,Regular,-16
2012-12-01T00:00:00,603,East,Small Market,851,16,41,25,4,11,10,15,41,Leaves,Tea,Darjeeling,New Hampshire,10,30,20,40,Regular,-10
2013-10-01T00:00:00,603,East,Small Market,209,25,56,31,9,40,-18,43,60,Beans,Espresso,Regular Espresso,New Hampshire,10,30,10,40,Regular,-28
2013-10-01T00:00:00,603,East,Small Market,240,34,77,43,12,35,-4,46,82,Leaves,Herbal Tea,Lemon,New Hampshire,10,30,20,40,Decaf,-24
2013-10-01T00:00:00,603,East,Small Market,846,21,52,31,5,5,21,17,55,Leaves,Tea,Darjeeling,New Hampshire,20,30,30,50,Regular,-9
2013-11-01T00:00:00,603,East,Small Market,243,33,74,41,12,35,-6,45,79,Leaves,Herbal Tea,Lemon,New Hampshire,20,30,0,50,Decaf,-6
2013-11-01T00:00:00,603,East,Small Market,848,15,39,24,4,8,12,16,42,Leaves,Tea,Darjeeling,New Hampshire,10,30,20,40,Regular,-8
2013-12-01T00:00:00,603,East,Small Market,218,20,45,25,7,42,-24,41,48,Beans,Espresso,Regular Espresso,New Hampshire,10,30,0,40,Regular,-24
2013-12-01T00:00:00,603,East,Small Market,851,16,41,25,4,6,15,15,44,Leaves,Tea,Darjeeling,New Hampshire,10,30,20,40,Regular,-5
2012-12-01T00:00:00,607,East,Major Market,1727,294,747,453,111,33,309,144,747,Leaves,Herbal Tea,Lemon,New York,220,320,210,540,Decaf,99
2013-10-01T00:00:00,607,East,Major Market,580,76,187,111,21,-26,116,33,199,Leaves,Tea,Green Tea,New York,80,120,100,200,Regular,16
2013-11-01T00:00:00,607,East,Major Market,2580,249,623,374,87,-63,350,138,664,Beans,Coffee,Colombian,New York,220,340,230,560,Regular,120
2013-12-01T00:00:00,608,Central,Small Market,567,24,56,32,7,6,19,19,60,Beans,Espresso,Decaf Espresso,Wisconsin,30,40,30,70,Decaf,-11
2012-10-01T00:00:00,608,Central,Small Market,1055,80,174,94,24,22,48,46,174,Beans,Espresso,Caffe Mocha,Wisconsin,110,140,120,250,Regular,-72
2013-11-01T00:00:00,608,Central,Small Market,694,94,224,130,85,21,24,114,239,Beans,Coffee,Colombian,Wisconsin,90,130,30,220,Regular,-6
2012-11-01T00:00:00,614,Central,Major Market,862,36,88,52,10,12,30,22,88,Leaves,Herbal Tea,Lemon,Ohio,30,50,40,80,Decaf,-10
2012-12-01T00:00:00,614,Central,Major Market,435,41,101,60,13,23,24,36,101,Beans,Coffee,Colombian,Ohio,40,50,20,90,Regular,4
2013-12-01T00:00:00,614,Central,Major Market,490,29,73,44,8,-1,37,19,78,Leaves,Herbal Tea,Chamomile,Ohio,20,40,30,60,Decaf,7
2012-11-01T00:00:00,614,Central,Major Market,424,46,114,68,14,22,32,36,114,Beans,Coffee,Colombian,Ohio,40,70,40,110,Regular,-8
2013-10-01T00:00:00,614,Central,Major Market,405,52,123,71,17,15,39,45,131,Beans,Coffee,Amaretto,Ohio,40,70,60,110,Regular,-21
2013-11-01T00:00:00,614,Central,Major Market,509,52,125,73,47,30,-4,76,133,Beans,Coffee,Decaf Irish Cream,Ohio,50,70,10,120,Decaf,-14
2012-10-01T00:00:00,614,Central,Major Market,404,54,120,66,20,34,12,54,120,Beans,Espresso,Decaf Espresso,Ohio,70,100,70,170,Decaf,-58
2012-10-01T00:00:00,614,Central,Major Market,656,91,218,127,28,23,76,51,218,Leaves,Tea,Earl Grey,Ohio,50,100,80,150,Regular,-4
2013-11-01T00:00:00,614,Central,Major Market,798,78,197,119,25,2,92,57,210,Leaves,Tea,Darjeeling,Ohio,60,100,60,160,Regular,32
2012-11-01T00:00:00,617,East,Major Market,410,55,124,69,20,34,15,54,124,Leaves,Herbal Tea,Lemon,Massachusetts,40,50,20,90,Decaf,-5
2012-12-01T00:00:00,617,East,Major Market,870,33,82,49,9,11,29,20,82,Leaves,Tea,Darjeeling,Massachusetts,30,50,40,80,Regular,-11
2013-11-01T00:00:00,617,East,Major Market,1283,181,363,182,50,-28,160,74,387,Beans,Espresso,Regular Espresso,Massachusetts,170,180,120,350,Regular,40
2013-12-01T00:00:00,618,Central,Major Market,959,123,302,179,34,-52,197,46,322,Leaves,Herbal Tea,Chamomile,Illinois,110,170,130,280,Decaf,67
2012-12-01T00:00:00,619,West,Major Market,601,54,133,79,15,11,53,26,133,Leaves,Tea,Earl Grey,California,30,60,50,90,Regular,3
2012-11-01T00:00:00,619,West,Major Market,2758,113,116,3,36,23,-56,59,116,Beans,Coffee,Amaretto,California,130,0,-50,130,Regular,-6
2013-10-01T00:00:00,626,West,Major Market,580,76,187,111,21,-27,117,32,199,Leaves,Tea,Earl Grey,California,30,50,50,80,Regular,67
2012-10-01T00:00:00,626,West,Major Market,2548,260,650,390,91,52,247,143,650,Beans,Coffee,Colombian,California,380,580,470,960,Regular,-223
2012-12-01T00:00:00,626,West,Major Market,1003,86,210,124,24,11,89,35,210,Leaves,Herbal Tea,Chamomile,California,80,110,80,190,Decaf,9
2013-11-01T00:00:00,626,West,Major Market,3909,173,146,-27,57,104,-188,100,156,Beans,Coffee,Decaf Irish Cream,California,200,-30,-130,170,Decaf,-58
2012-10-01T00:00:00,630,Central,Major Market,541,39,90,51,12,12,27,24,90,Leaves,Herbal Tea,Lemon,Illinois,20,40,40,60,Decaf,-13
2013-12-01T00:00:00,630,Central,Major Market,601,54,133,79,15,-15,79,26,142,Leaves,Tea,Darjeeling,Illinois,40,70,50,110,Regular,29
2012-12-01T00:00:00,630,Central,Major Market,677,67,168,101,22,32,47,54,168,Leaves,Tea,Earl Grey,Illinois,50,80,40,130,Regular,7
2012-11-01T00:00:00,630,Central,Major Market,984,81,198,117,22,11,84,33,198,Leaves,Herbal Tea,Mint,Illinois,70,110,80,180,Decaf,4
2012-11-01T00:00:00,630,Central,Major Market,659,75,189,114,24,31,59,55,189,Leaves,Tea,Earl Grey,Illinois,60,90,50,150,Regular,9
2012-12-01T00:00:00,630,Central,Major Market,830,127,312,185,40,23,122,63,312,Beans,Coffee,Decaf Irish Cream,Illinois,120,180,130,300,Decaf,-8
2012-12-01T00:00:00,630,Central,Major Market,1820,250,501,251,70,24,157,94,501,Beans,Espresso,Decaf Espresso,Illinois,320,320,240,640,Decaf,-83
2012-12-01T00:00:00,630,Central,Major Market,1003,86,210,124,24,12,88,36,210,Leaves,Herbal Tea,Mint,Illinois,80,110,80,190,Decaf,8
2013-11-01T00:00:00,630,Central,Major Market,1691,228,532,304,75,-62,291,108,567,Beans,Espresso,Caffe Mocha,Illinois,290,390,290,680,Regular,1
2012-11-01T00:00:00,631,East,Major Market,1704,245,576,331,93,34,204,127,576,Leaves,Herbal Tea,Lemon,New York,180,240,140,420,Decaf,64
2013-10-01T00:00:00,631,East,Major Market,4360,239,164,-75,74,103,-252,95,175,Leaves,Herbal Tea,Mint,New York,130,-50,-100,80,Decaf,-152
2013-12-01T00:00:00,631,East,Major Market,1727,294,747,453,111,-117,459,144,796,Leaves,Herbal Tea,Lemon,New York,220,320,210,540,Decaf,249
2013-11-01T00:00:00,636,Central,Small Market,836,33,81,48,9,-1,40,21,86,Beans,Espresso,Decaf Espresso,Missouri,40,60,50,100,Decaf,-10
2012-10-01T00:00:00,636,Central,Small Market,244,39,92,53,12,28,13,40,92,Leaves,Tea,Darjeeling,Missouri,20,40,30,60,Regular,-17
2012-11-01T00:00:00,636,Central,Small Market,211,34,76,42,12,33,-3,45,76,Leaves,Tea,Earl Grey,Missouri,20,40,0,60,Regular,-3
2012-12-01T00:00:00,636,Central,Small Market,250,39,88,49,14,33,2,47,88,Leaves,Tea,Green Tea,Missouri,30,40,0,70,Regular,2
2013-11-01T00:00:00,636,Central,Small Market,248,35,82,47,11,23,13,38,87,Leaves,Tea,Darjeeling,Missouri,20,40,10,60,Regular,3
2013-12-01T00:00:00,636,Central,Small Market,1075,63,139,76,19,4,53,40,148,Beans,Coffee,Decaf Irish Cream,Missouri,60,70,40,130,Decaf,13
2013-10-01T00:00:00,636,Central,Small Market,1053,65,142,77,20,5,52,42,151,Beans,Coffee,Decaf Irish Cream,Missouri,50,80,70,130,Decaf,-18
2012-12-01T00:00:00,641,Central,Small Market,344,0,43,43,0,11,32,11,43,Beans,Espresso,Decaf Espresso,Iowa,0,50,40,50,Decaf,-8
2013-10-01T00:00:00,641,Central,Small Market,800,23,58,35,6,2,27,17,62,Beans,Espresso,Caffe Mocha,Iowa,20,50,50,70,Regular,-23
2012-12-01T00:00:00,641,Central,Small Market,851,16,41,25,4,11,10,15,41,Beans,Coffee,Amaretto,Iowa,10,30,20,40,Regular,-10
2013-12-01T00:00:00,641,Central,Small Market,1009,31,69,38,9,17,12,30,74,Beans,Coffee,Colombian,Iowa,30,30,10,60,Regular,2
2012-10-01T00:00:00,641,Central,Small Market,598,10,23,13,3,12,-2,15,23,Beans,Coffee,Decaf Irish Cream,Iowa,0,10,10,10,Decaf,-12
2012-10-01T00:00:00,641,Central,Small Market,789,122,298,176,39,23,114,62,298,Leaves,Herbal Tea,Lemon,Iowa,90,150,130,240,Decaf,-16
2012-11-01T00:00:00,641,Central,Small Market,596,10,23,13,3,13,-3,16,23,Beans,Coffee,Decaf Irish Cream,Iowa,0,20,10,20,Decaf,-13
2012-12-01T00:00:00,641,Central,Small Market,1744,247,576,329,81,32,216,113,576,Leaves,Herbal Tea,Chamomile,Iowa,230,300,200,530,Decaf,16
2012-12-01T00:00:00,641,Central,Small Market,1820,250,501,251,70,25,156,95,501,Leaves,Tea,Darjeeling,Iowa,210,200,120,410,Regular,36
2012-12-01T00:00:00,641,Central,Small Market,1838,294,654,360,111,33,216,144,654,Leaves,Tea,Earl Grey,Iowa,240,300,170,540,Regular,46
2013-10-01T00:00:00,641,Central,Small Market,598,10,23,13,3,13,-3,15,25,Beans,Coffee,Decaf Irish Cream,Iowa,0,10,10,10,Decaf,-13
2013-11-01T00:00:00,641,Central,Small Market,1691,228,532,304,75,-62,291,108,567,Leaves,Herbal Tea,Chamomile,Iowa,210,280,180,490,Decaf,111
2013-11-01T00:00:00,641,Central,Small Market,803,113,278,165,36,-30,159,58,296,Leaves,Herbal Tea,Lemon,Iowa,100,150,100,250,Decaf,59
2013-11-01T00:00:00,641,Central,Small Market,1784,245,545,300,93,-50,257,127,581,Leaves,Tea,Earl Grey,Iowa,200,250,130,450,Regular,127
2013-12-01T00:00:00,641,Central,Small Market,1820,250,501,251,70,-51,232,95,534,Leaves,Tea,Darjeeling,Iowa,210,200,120,410,Regular,112
2012-11-01T00:00:00,646,East,Major Market,933,211,675,464,59,24,381,83,675,Beans,Espresso,Regular Espresso,New York,200,460,390,660,Regular,-9
2012-11-01T00:00:00,650,West,Major Market,589,50,123,73,14,12,47,26,123,Leaves,Tea,Earl Grey,California,30,50,40,80,Regular,7
2012-11-01T00:00:00,650,West,Major Market,659,75,189,114,24,31,59,55,189,Leaves,Tea,Green Tea,California,50,80,40,130,Regular,19
2013-10-01T00:00:00,650,West,Major Market,3654,154,130,-24,50,100,-174,93,139,Beans,Coffee,Decaf Irish Cream,California,220,-30,-100,190,Decaf,-74
2013-12-01T00:00:00,660,Central,Small Market,250,39,88,49,14,32,3,47,94,Leaves,Tea,Green Tea,Missouri,30,40,0,70,Regular,3
2012-10-01T00:00:00,660,Central,Small Market,1053,65,142,77,20,22,35,42,142,Beans,Coffee,Decaf Irish Cream,Missouri,50,80,70,130,Decaf,-35
2012-10-01T00:00:00,660,Central,Small Market,833,32,79,47,8,11,28,19,79,Beans,Espresso,Decaf Espresso,Missouri,30,80,80,110,Decaf,-52
2012-10-01T00:00:00,661,West,Major Market,971,108,265,157,30,12,115,42,265,Leaves,Herbal Tea,Chamomile,California,80,130,120,210,Decaf,-5
2013-12-01T00:00:00,661,West,Major Market,1321,241,525,284,74,-69,279,96,559,Leaves,Herbal Tea,Lemon,California,220,260,170,480,Decaf,109
2012-12-01T00:00:00,682,South,Major Market,531,43,99,56,14,12,30,26,99,Beans,Coffee,Decaf Irish Cream,Texas,50,60,40,110,Decaf,-10
2013-10-01T00:00:00,682,South,Major Market,-868,72,182,110,23,5,82,55,194,Beans,Espresso,Caffe Latte,Texas,40,70,50,110,Regular,32
2013-10-01T00:00:00,702,West,Small Market,240,34,77,43,12,34,-3,45,82,Beans,Coffee,Colombian,Nevada,40,60,30,100,Regular,-33
2013-12-01T00:00:00,702,West,Small Market,250,39,88,49,14,34,1,48,94,Beans,Coffee,Colombian,Nevada,40,60,20,100,Regular,-19
2012-12-01T00:00:00,702,West,Small Market,1009,31,69,38,9,21,8,30,69,Beans,Coffee,Decaf Irish Cream,Nevada,30,50,30,80,Decaf,-22
2012-12-01T00:00:00,702,West,Small Market,344,0,43,43,0,12,31,12,43,Beans,Espresso,Caffe Latte,Nevada,0,40,30,40,Regular,1
2013-11-01T00:00:00,702,West,Small Market,1003,29,64,35,8,20,7,30,68,Beans,Coffee,Decaf Irish Cream,Nevada,30,40,20,70,Decaf,-13
2012-10-01T00:00:00,702,West,Small Market,800,23,58,35,6,12,17,18,58,Beans,Espresso,Decaf Espresso,Nevada,10,30,30,40,Decaf,-13
2012-10-01T00:00:00,702,West,Small Market,430,0,43,43,0,11,32,11,43,Beans,Espresso,Caffe Latte,Nevada,0,30,30,30,Regular,2
2012-12-01T00:00:00,702,West,Small Market,807,23,58,35,6,12,17,18,58,Beans,Espresso,Decaf Espresso,Nevada,20,30,20,50,Decaf,-3
2013-10-01T00:00:00,702,West,Small Market,430,0,43,43,0,-4,47,11,46,Beans,Espresso,Caffe Latte,Nevada,0,30,30,30,Regular,17
2012-10-01T00:00:00,702,West,Small Market,846,21,52,31,5,12,14,17,52,Beans,Espresso,Caffe Mocha,Nevada,10,20,20,30,Regular,-6
2012-10-01T00:00:00,702,West,Small Market,1132,154,367,213,50,43,120,93,367,Leaves,Herbal Tea,Lemon,Nevada,120,170,120,290,Decaf,0
2012-10-01T00:00:00,702,West,Small Market,789,122,298,176,39,23,114,62,298,Leaves,Herbal Tea,Mint,Nevada,90,150,130,240,Decaf,-16
2012-10-01T00:00:00,702,West,Small Market,1662,257,598,341,84,33,224,117,598,Leaves,Tea,Darjeeling,Nevada,110,180,130,290,Regular,94
2012-10-01T00:00:00,702,West,Small Market,7058,255,0,-255,96,12,-363,129,21,Leaves,Tea,Green Tea,Nevada,110,-110,-170,0,Regular,-193
2012-11-01T00:00:00,702,West,Small Market,1150,173,412,239,57,44,138,101,412,Leaves,Herbal Tea,Lemon,Nevada,160,220,130,380,Decaf,8
2012-11-01T00:00:00,702,West,Small Market,803,113,278,165,36,22,107,58,278,Leaves,Herbal Tea,Mint,Nevada,100,150,100,250,Decaf,7
2012-11-01T00:00:00,702,West,Small Market,1691,228,532,304,75,33,196,108,532,Leaves,Tea,Darjeeling,Nevada,160,220,140,380,Regular,56
2012-11-01T00:00:00,702,West,Small Market,1778,211,423,212,59,25,128,84,423,Leaves,Tea,Earl Grey,Nevada,150,150,80,300,Regular,48
2012-11-01T00:00:00,702,West,Small Market,7653,245,0,-245,93,2,-340,127,32,Leaves,Tea,Green Tea,Nevada,180,-180,-280,0,Regular,-60
2012-12-01T00:00:00,702,West,Small Market,940,135,322,187,122,33,32,155,322,Leaves,Herbal Tea,Chamomile,Nevada,120,170,30,290,Decaf,2
2012-12-01T00:00:00,702,West,Small Market,1744,247,576,329,81,33,215,114,576,Leaves,Tea,Darjeeling,Nevada,180,240,150,420,Regular,65
2012-12-01T00:00:00,702,West,Small Market,1820,250,501,251,70,24,157,94,501,Leaves,Tea,Earl Grey,Nevada,180,180,100,360,Regular,57
2013-10-01T00:00:00,702,West,Small Market,898,125,298,173,113,21,39,147,318,Leaves,Herbal Tea,Chamomile,Nevada,90,150,60,240,Decaf,-21
2013-10-01T00:00:00,702,West,Small Market,7058,255,0,-255,96,188,-539,129,22,Leaves,Tea,Green Tea,Nevada,110,-110,-170,0,Regular,-369
2013-11-01T00:00:00,702,West,Small Market,912,121,289,168,109,20,39,142,308,Leaves,Herbal Tea,Chamomile,Nevada,110,150,20,260,Decaf,19
2013-11-01T00:00:00,702,West,Small Market,1150,173,412,239,57,-23,205,101,439,Leaves,Herbal Tea,Lemon,Nevada,160,220,130,380,Decaf,75
2013-11-01T00:00:00,702,West,Small Market,1778,211,423,212,59,-37,190,84,451,Leaves,Tea,Earl Grey,Nevada,150,150,80,300,Regular,110
2013-12-01T00:00:00,702,West,Small Market,940,135,322,187,122,18,47,155,343,Leaves,Herbal Tea,Chamomile,Nevada,120,170,30,290,Decaf,17
2013-12-01T00:00:00,702,West,Small Market,1191,224,534,310,73,-51,288,116,569,Leaves,Herbal Tea,Lemon,Nevada,210,280,170,490,Decaf,118
2012-11-01T00:00:00,707,West,Major Market,536,40,92,52,13,12,27,25,92,Leaves,Herbal Tea,Mint,California,30,50,30,80,Decaf,-3
2012-11-01T00:00:00,707,West,Major Market,1691,228,532,304,75,32,197,107,532,Beans,Espresso,Decaf Espresso,California,220,290,190,510,Decaf,7
2012-12-01T00:00:00,707,West,Major Market,2642,279,699,420,97,52,271,149,699,Beans,Coffee,Colombian,California,330,500,350,830,Regular,-79
2013-11-01T00:00:00,708,Central,Major Market,589,50,123,73,14,-12,71,25,131,Leaves,Tea,Darjeeling,Illinois,40,60,40,100,Regular,31
2013-12-01T00:00:00,708,Central,Major Market,677,67,168,101,22,9,70,54,179,Leaves,Tea,Earl Grey,Illinois,50,80,40,130,Regular,30
2012-10-01T00:00:00,708,Central,Major Market,915,123,302,179,34,12,133,46,302,Leaves,Herbal Tea,Chamomile,Illinois,90,150,140,240,Decaf,-7
2013-10-01T00:00:00,708,Central,Major Market,915,123,302,179,34,-52,197,46,322,Leaves,Herbal Tea,Chamomile,Illinois,90,150,140,240,Decaf,57
2013-11-01T00:00:00,708,Central,Major Market,930,118,290,172,33,-49,188,45,309,Leaves,Herbal Tea,Chamomile,Illinois,110,150,110,260,Decaf,78
2013-11-01T00:00:00,708,Central,Major Market,984,81,198,117,22,-30,125,33,211,Leaves,Herbal Tea,Mint,Illinois,70,110,80,180,Decaf,45
2013-12-01T00:00:00,708,Central,Major Market,1744,247,576,329,81,-73,321,113,614,Beans,Espresso,Caffe Mocha,Illinois,310,420,320,730,Regular,1
2012-10-01T00:00:00,712,Central,Small Market,430,0,43,43,0,12,31,12,43,Beans,Espresso,Decaf Espresso,Iowa,0,60,60,60,Decaf,-29
2012-11-01T00:00:00,712,Central,Small Market,387,0,43,43,0,12,31,12,43,Beans,Espresso,Decaf Espresso,Iowa,0,50,40,50,Decaf,-9
