Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,5,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,6,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,H229,Medical Laboratory Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B990,Mobile Applications Development,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,A887,Music Theatre,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,A887,Music Theatre,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,A887,Music Theatre,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,A887,Music Theatre,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,A887,Music Theatre,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,1.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.764033,-81.172684,2,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.301765,-82.824289,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,43.7303262,-79.7108088,1,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.3074081,-83.0706695,4,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,,,4,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,43.550258,-80.2805035,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.2933654,-82.727466,1,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.2821947,-82.9814703,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,2,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,,,5,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,43.6949706,-80.365215,2,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.4089506,-82.2026193,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,43.5918326,-79.7041515,4,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.4049658,-82.1939118,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.4008715,-82.1922577,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.3293499,-82.0029507,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.410053,-82.1853338,0,Placement
Good,K893,Occupational Therapist Assistant / Physiotherapist Assistant,0.0,0.0,0.0,0.0,0.0,42.2688213,-82.431525,4,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,42.2696949,-82.9321119,1,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,42.3149367,-83.0363633,1,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,,,3,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,42.2821947,-82.9814703,2,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,42.3091575,-83.0215363,3,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,42.3146624,-82.9865109,0,Placement
Low Admission,B226,Office Administration - Executive,0.0,0.0,0.0,0.0,0.0,42.2546341,-83.0178759,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3117966,-82.8857592,2,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3018942,-83.0300706,6,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3020034,-83.0237973,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3020034,-83.0237973,5,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2759227,-83.006396,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3054242,-83.0335577,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2976121,-83.0061336,5,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2868038,-82.9550683,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2554356,-83.0818866,3,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2889378,-83.0207357,3,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2759227,-83.006396,1,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,43.8591932,-79.4014718,1,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,43.6726696,-79.810203,3,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,1,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2821947,-82.9814703,0,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2759227,-83.006396,3,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,43.6263623,-79.6276892,4,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,43.7372577,-79.6020768,3,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.2889378,-83.0207357,6,Placement
Low Admission,B228,Office Administration - Health Services,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,3,Placement
Low Admission,B897B959,Paralegal / Paralegal - Accelerated,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B897B959,Paralegal / Paralegal - Accelerated,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B897B959,Paralegal / Paralegal - Accelerated,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B897B959,Paralegal / Paralegal - Accelerated,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B897B959,Paralegal / Paralegal - Accelerated,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H840K940,Paramedic,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,6,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,6,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,5,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,6,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
