Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Full Address,Postal Code,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Low Admission,Personal Support Worker,Personal Support Worker,0,0,0,0,0,  ,0,,,0,Coordinator Contacts
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,6,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,6,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,5,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,6,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,5,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,5,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,4,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,1,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,6,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,5,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,3,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,2,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Excellent,H812,Pharmacy Technician,0,0,0,1,0,  ,0,,,0,placement
Low Admission,T954,Plumbing Techniques/Plumbing Apprenticeship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T954,Plumbing Techniques/Plumbing Apprenticeship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T954,Plumbing Techniques/Plumbing Apprenticeship,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Strathroy ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Tecumseh ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Port Hope ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Blind River ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Dresden ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Stoney Point ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Dryden ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Listowell ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Hanover ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Mississauga ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Whitby ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Winchester ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0,  ,0,,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, London ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Wheatley ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Waterloo ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Greater Napanee ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Guelph ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor / GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Wheatley ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Thunderbay ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Pembroke ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Mooretown ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ruthven ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Mississauga ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Brampton ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Ottawa ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Courtright ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Chatham ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Chatham ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Courtright ,0,NA,,0,placement
Good,T941T942T940,Power Engineering,0,0,0,0,0,  ,0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Markham ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Leamington ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, London ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, St. Catharines ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, London ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, London ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, St. Marys ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, Windsor ,0,NA,,0,placement
Good,T940/T941/T942,Power Engineering,0,0,0,1,0, GTA ,0,NA,,0,placement
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,K766,Powerline Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B791,Public Relations,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Robotics,0,0,0,0,0,  ,0,,,0,
Low Admission,T974T976,Robotics,0,0,0,0,0,  ,0,,,0,
Low Admission,T974T976,Robotics,0,0,0,0,0,  ,0,,,0,
Low Admission,T974T976,Robotics,0,0,0,0,0,  ,0,,,0,
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Markham Rd, Toronto, ON, Canada",M1H 2A4,43.7936599,-79.2385401,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Drouillard Rd, Windsor, ON, Canada",N8Y 2R1,42.3148679,-82.9958736,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Dougall Ave, Windsor, ON, Canada",N9A 4P4,42.2828686,-83.0200207,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Winston Churchill Blvd, Mississauga, ON, Canada",L5L 3J1,43.5506821,-79.7195594,5,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"McEwan Ave, Windsor, ON N9B, Canada",N9B 2E9,42.3057586,-83.0535222,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Richview Rd, Toronto, ON, Canada",M9A 5E4,43.6846566,-79.5163187,3,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Riverside Dr W, Windsor, ON, Canada",N9A 7J6,42.3153434,-83.058419,4,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Goreway Dr, Mississauga, ON, Canada",L4T 2T6,43.7183638,-79.6380861,3,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Erin Mills Pkwy, Mississauga, ON, Canada",L5L 2W7,43.5553255,-79.699134,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Matheson Blvd E, Mississauga, ON, Canada",L4Z 1X1,43.6436843,-79.6283475,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Swiftcurrent Trail, Mississauga, ON L5R, Canada",L5R 2H7,43.6085266,-79.6666115,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Rhodes Dr, Windsor, ON, Canada",N8W 5C2,42.2868038,-82.9550683,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"McNorton St, Windsor, ON, Canada",N8P 1T9,42.3163313,-82.8964124,4,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Canterbury Pl, Toronto, ON M2N, Canada",M2N 0G7,43.7732579,-79.4151281,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"McEwan Ave, Windsor, ON N9B, Canada",N9B 2E9,42.3057586,-83.0535222,1,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Sandwich W Pkwy, LaSalle, ON N9H, Canada",N9H 2S8,42.2362803,-83.022059,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Sunny Meadow Blvd, Brampton, ON L6R, Canada",L6R 0Y7,43.7572372,-79.7538471,6,Placement
Low Admission,B895,Social Service Worker - Gerontology,0,0,0,0,0,"Kenton Dr, Toronto, ON M2R, Canada",M2R 2H6,43.7786262,-79.4414908,2,Placement
Low Admission,B904,Sport & Recreation Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0,0,0,0,0,  ,0,,,0,PAC
